ID,Creator/Property,youtube 2023-05 Views,youtube 2023-05 Views Growth,facebook 2023-05 Views,facebook 2023-05 Views Growth,instagram 2023-05 Views,instagram 2023-05 Views Growth,tiktok 2023-05 Views,tiktok 2023-05 Views Growth,twitter 2023-05 Views,twitter 2023-05 Views Growth,youtube 2023-05 V30,facebook 2023-05 V30,instagram 2023-05 V30,tiktok 2023-05 V30,youtube 2023-05 Engagements,facebook 2023-05 Engagements,instagram 2023-05 Engagements,twitter 2023-05 Engagements,tiktok 2023-05 Engagements,youtube 2023-05 E30,facebook 2023-05 E30,instagram 2023-05 E30,tiktok 2023-05 E30,youtube 2023-05 ER30,facebook 2023-05 ER30,instagram 2023-05 ER30,tiktok 2023-05 ER30,youtube 2023-05 Followers,youtube 2023-05 Followers Growth,facebook 2023-05 Followers,facebook 2023-05 Followers Growth,instagram 2023-05 Followers,instagram 2023-05 Followers Growth,twitter 2023-05 Followers,twitter 2023-05 Followers Growth,twitch 2023-05 Followers,twitch 2023-05 Followers Growth,tiktok 2023-05 Followers,tiktok 2023-05 Followers Growth,Creator/Property Type,2022-10 - 2023-04 Relevance Score,2022-10 - 2023-04 Viewing Affinity,2022-10 - 2023-04 Audience Overlap,2022-10 - 2023-04 Market Share
xb353SaygE03Xccgg01,Krystle | Perkins On Parkway | DIY & Home Decor,1130913.0,1.1297756501400185,,,,,,,,,33883.0,,,,35894.0,,,,,1008.0,,,,1.6534,,,,4800.0,2.0,,,,,,,,,,,influencer,3.2743603456177914,20.163166338804295,0.0017259889338508546,0.1623931623931624
652Zi6PEtt03Vx5eE01,greysfeed,142911.0,0.15163505084855028,,,,,,,,,,,,,9090.0,,,,,,,,,,,,,320.0,0.391304347826087,,,,,,,,,,,influencer,3.2692779089050594,20.14751170655367,0.0017259889338508546,0.1622670807453416
kpLVhb6BHo,abetweene,835904.0,-0.43659290982631455,,,,,151404.0,0.3094513249844323,,,30664.0,,,,14263.0,,4827.0,,4737.0,1366.0,,1956.0,,2.4748,,,,0.0,-1.0,,,-249.0,,,,,,-1400.0,,influencer,3.269212686945299,20.147310734536553,0.0038566355603270293,0.16226546212647672
1vnO6KjU10,MyLifeAsEva,811961.0,0.5916060311436592,45.0,-0.6428571428571429,,,8818853.0,2.097123970959106,266.0,0.26666666666666666,177958.0,,,327049.0,30188.0,3.0,126429.0,8.0,954030.0,8765.0,,36939.0,41889.0,2.7365,,,2.5213,-100000.0,,0.0,,44676.0,0.8803030303030303,-12674.0,,,,0.0,,influencer,3.26384308384224,20.130758198629707,0.002411429515236601,0.16213214880621876
2gVtB5m3K03S19MF01,maggie mcgaugh,1561202.0,-0.3330439719632756,89116.0,,,,16365176.0,0.4799364732909834,,,15006.0,5962.0,,718408.0,60461.0,899.0,103398.0,,2273039.0,614.0,38.0,17907.0,76868.0,2.2747,0.255,,2.0477,1300.0,-0.9057971014492754,31.0,,-1361.0,-1.3910919540229885,,,,,0.0,,influencer,3.250733437315108,20.090288627127673,0.00142043108431745,0.16180620884289745
cC28fQNwrs03YKMay01,chloe,1588161.0,-0.03678057744851574,,,,,76170.0,-0.28097418228158777,,,42098.0,,,8423.0,108967.0,,33985.0,,8792.0,3071.0,,448.0,1214.0,4.0533,,,2.8384,1700.0,0.0,,,463.0,,,,,,-100.0,,influencer,3.2486791871295373,20.08393975201135,0.0020398051036419193,0.16175507531106745
3R2uLgsN3x03RHX3301,Matt Randon,88461821.0,22.175253813057672,1413.0,-0.9998976492725239,,,,,,,470503.0,81060.0,,,4697744.0,7.0,,,,22352.0,387.0,,,2.6394,0.1431,,,130600.0,17.65714285714286,0.0,,,,,,,,,,aggregator,3.2457432145031384,20.074862335855492,0.004509042860682137,0.16168196624222683
dRKbKJW2Nd,Insider Beauty,2146945.0,0.008643928766397344,1670842.0,0.1736399836756598,,,,,,,56829.0,62525.0,,,24910.0,35856.0,9031.0,,,1520.0,451.0,1148.0,,1.4863,0.28300000000000003,,,2000.0,0.0,-3778.0,,-1720.0,,,,,,,,media company,3.245529640125299,20.074201848182405,0.0073581633495746965,0.16167664670658682
tH35ihmxtm03VzJ4d01,Jaden Edwards,177467.0,-0.7095571026902469,,,,,,,,,88831.0,,,,8031.0,,,,,3806.0,,,,2.3806,,,,3900.0,-0.7808988764044944,,,,,,,,,,,influencer,3.238067797231485,20.05111212901035,0.0012882979601948963,0.16149068322981366
313HuRB2x303RWMs201,michellekhxn,817974.0,-0.032665717434803385,,,,,6559456.0,-0.24923615461203522,,,28400.0,,,1270250.0,46995.0,,152716.0,,421934.0,1943.0,,67678.0,187884.0,3.8024,,,2.9116,2000.0,-0.3333333333333333,,,1876.0,2.519699812382739,,,,,0.0,,influencer,3.23731956516738,20.0487953535831,0.0035510777107936246,0.16147202403304545
rH1q56qoen,Tina Yong,4317410.0,-0.0229617266838279,12586.0,0.16601815823605706,,,145944.0,1.703768201860017,1.0,,306004.0,,,26026.0,138362.0,797.0,58913.0,0.0,3474.0,15971.0,,8056.0,774.0,2.8996,,,0.5854,10000.0,0.0,0.0,,-42.0,-1.244186046511628,-42.0,,,,200.0,0.0,influencer,3.22715184350515,20.017286124848866,0.0113221570732513,0.16121825023518344
NoETbBgLyC,Amber Scholl,1751653.0,-0.1438344848890088,,,,,579128.0,0.12950336240657814,21.0,0.75,253642.0,,,,87412.0,,340.0,4.0,17486.0,15784.0,,,,3.4572,,,,0.0,-1.0,,,-2699.0,,-196.0,,,,600.0,-0.4,influencer,3.2241452018729304,20.007959196123522,0.005541332892889586,0.1611431316042267
4K2cC45HTz03UaNa601,TikTok Faves,413540.0,0.3622737724251069,,,,,,,,,,,,,7061.0,,,,,,,,,,,,,300.0,0.5,,,,,,,,,,,influencer,3.2224273416763274,20.002628255039642,0.001354364522256173,0.16110019646365423
3rjeVvymQ03RrHeM01,Arvin Olano,354153.0,-0.30563953556765916,,,,,88560.0,-0.7717655184499848,,,69504.0,,,96250.0,10155.0,,25528.0,,8222.0,3985.0,,21004.0,7778.0,3.1859,,,1.5909,1000.0,-0.5,,,2511.0,-0.8377592556697034,,,,,1000.0,-0.7058823529411765,influencer,3.2207271763269874,19.997350826149653,0.0011066149145263853,0.16105769230769232
4TsGhfbuFd,Break The Silence Against Domestic Violence,16148876.0,2.3203005379261255,32852.0,-0.04355420985210202,,,,,154.0,-0.7504051863857374,108910.0,2812.0,,,626798.0,55635.0,5822.0,17.0,,4229.0,128.0,248.0,,2.1574,1.7851,,,34900.0,3.0440324449594436,0.0,,-3.0,-1.3333333333333333,-2.0,-1.0909090909090908,,,,,brand,3.219445422414167,19.993371253845943,0.0012965562804525559,0.16102564102564101
3c2fMGxv3F03YarX601,Andrew Reviews,3698.0,0.16766656141458794,,,,,,,,,,,,,114.0,,,,,,,,,,,,,10.0,-0.5,,,,,,,,,,,influencer,3.215204194960469,19.980197497254345,0.0010405483524651086,0.16091954022988506
23EAVrxnoz,Sarah Belle,164019.0,-0.6704308215971403,,,,,1587846.0,4.127260750370535,0.0,-1.0,18614.0,,,67129.0,4057.0,,13272.0,0.0,109533.0,789.0,,24484.0,4214.0,2.3562,,,1.2357,2000.0,0.0,,,-636.0,,-427.0,,,,100.0,-0.5,influencer,3.2077762103903416,19.957104342495615,0.0012304897183912792,0.16073354908306364
Jo9jzOKmr1,Ashlynne Eaton,485063.0,-0.38236387667217586,,,,,298.0,-0.14613180515759314,1.0,,37735.0,,,,14893.0,,57.0,0.0,3.0,1485.0,,980.0,,2.1863,,,,0.0,-1.0,,,-118.0,,0.0,,,,13.0,1.1666666666666667,influencer,3.20748665808958,19.956203600749813,0.0019737385415806424,0.16072629455279086
d8sXjoqxIt,LaurDIY,3870753.0,-0.43664246592568273,43439.0,-0.12332996972754794,,,0.0,-1.0,37.0,-0.8405172413793104,295759.0,36739.0,,,190174.0,277.0,295377.0,1.0,0.0,16108.0,95.0,52981.0,,3.0258,0.10160000000000001,,,-10000.0,,0.0,,-9954.0,,-12062.0,,,,-7.0,,influencer,3.2057280256474177,19.950731958498455,0.004434717978363201,0.1606822262118492
vMxU0g9g27,Raenelle Rose,8541.0,-0.052999223860738444,,,,,,,,,1973.0,,,,141.0,,,,,67.0,,,,1.9111,,,,-10.0,,,,,,0.0,,,,,,influencer,3.203949441382706,19.945196713340437,0.002163679907506813,0.16063764561618638
4ck6g4Mok03XnoQf01,Raven Ross,908904.0,-0.20696755639937459,,,,,7791968.0,-0.4215897128654728,,,14197.0,,,404087.0,32239.0,,23524.0,,335111.0,491.0,,529.0,25260.0,1.9245,,,1.2305,8000.0,-0.2,,,5404.0,-0.8362374617412649,,,,,3100.0,-0.8287292817679558,influencer,3.2035182733942533,19.943854616680078,0.001354364522256173,0.16062683643486778
QaI2gi4NE3,Weylie Hoang,410386.0,0.5955909797822706,0.0,-1.0,,,943.0,-0.18916595012897677,0.0,,86819.0,,,,15236.0,0.0,22050.0,0.0,718.0,3077.0,,9732.0,,1.9695,,,,0.0,,0.0,,-20.0,,0.0,,,,-3.0,,influencer,3.2008666244362667,19.935598842126545,0.0012304897183912792,0.16056034482758622
SOQd5Wamrb,Walgreens,28769.0,-0.773867727279873,32175.0,0.18613138686131386,,,31250.0,0.8998115386953615,756.0,-0.7770569153641993,1512803.0,4321.0,,12955.0,105.0,1103.0,657.0,18.0,785.0,95.0,152.0,126.0,372.0,0.0035,1.3858000000000001,,0.5667,100.0,0.0,901.0,-0.45161290322580644,567.0,-0.6467289719626168,-4345.0,,,,300.0,-0.25,brand,3.1984714406635497,19.928138618939457,0.0025435626393591542,0.16050026055237102
2r2TPecg3H03YrMT201,SARA BEQELE,4073038.0,-0.4354143151146065,,,,,,,,,145262.0,,,,227026.0,,,,,10288.0,,,,3.9349,,,,11600.0,-0.5915492957746479,,,,,,,,,,,influencer,3.1980379831968064,19.926788240591762,0.003683210834916178,0.16048938467074486
nfqzVmNSqt,Sarah Fennel,843171.0,-0.6653568089054982,155.0,-0.4618055555555556,,,28641091.0,1.8798709215406844,,,31536.0,1562.0,,370153.0,47573.0,3029.0,609256.0,,3367758.0,2108.0,82.0,19919.0,44057.0,3.7143,2.0627,,2.343,4800.0,-0.6470588235294118,0.0,,27999.0,0.796189376443418,1.0,,,,60600.0,4.135593220338983,influencer,3.1917121211265727,19.90707044620182,0.0016021141299859608,0.16033057851239668
pq2sm5RSeB03SXFoQ01,"Mark Strom, MD, FAAD",1335061.0,-0.30630217759203804,,,,,8385734.0,-0.38713717548976684,,,21541.0,,,362289.0,47968.0,,53318.0,,230808.0,867.0,,5043.0,19571.0,2.236,,,1.0634,7300.0,-0.3113207547169811,,,4350.0,-0.8165331083930831,,,,,15300.0,-0.7161410018552876,influencer,3.186024780186589,19.889326242838454,0.0019737385415806424,0.1601876675603217
vkXwntBClL,Clari Ponce,98086.0,0.005958668786216092,,,,,360471.0,-0.053233317311859304,,,11142.0,,,27814.0,4307.0,,1169.0,,28957.0,796.0,,,3565.0,3.9725,,,2.5232,1000.0,0.0,,,-22.0,,,,,,750.0,-0.5714285714285714,influencer,3.1803681986941856,19.871662291131756,0.0011644231563300025,0.16004540295119182
55bXMf5Mo03MTDcb01,MOLLY BAZ,165506.0,-0.4835974015438474,,,,,205865.0,-0.723375579814137,,,81133.0,,,125369.0,3246.0,,69616.0,,10559.0,2033.0,,16042.0,9547.0,1.3925,,,1.4992,2400.0,-0.38461538461538464,,,1590.0,1.8141592920353982,-152.0,,,,1433.0,-0.8230864197530864,influencer,3.180271289431021,19.871359533290477,0.0012304897183912792,0.16004296455424274
2N2SGDJ9fn03RZTeK01,Liane San Jose,114828.0,0.25364921666029805,,,,,,,,,4050.0,,,,3545.0,,,,,230.0,,,,3.1615,,,,1500.0,0.25,,,,,,,,,,,influencer,3.1770774645478075,19.861379003518167,0.0014121727640597902,0.1599625818521983
2R3VBnL9LZ03Vpzhf01,Monica Ravichandran,29798826.0,0.024156085337009258,,,,,13166034.0,0.03024487854355082,1.0,-0.5,395742.0,,,191592.0,2137477.0,,553901.0,0.0,1023070.0,33379.0,,17143.0,18253.0,4.686,,,1.8754,39000.0,0.02631578947368421,,,6511.0,-0.6034230722377878,-1.0,,,,6600.0,-0.3888888888888889,influencer,3.1740145196429377,19.851802753080197,0.011066149145263854,0.15988545519627728
3G2foT5vxg03SUbhJ01,Jackson Dean,156627.0,-0.49405961702457557,,,,,,,,,59808.0,,,,4365.0,,,,,2297.0,,,,2.1341,,,,1000.0,-0.5,,,,,,,,,,,influencer,3.17371060419783,19.850852314154576,0.0012965562804525559,0.159877800407332
292qH7jqQe03XZ5DR01,The Labrant Family,734244.0,-0.8913443064765242,,,,,,,,,147139.0,,,,20928.0,,,,,6954.0,,,,2.5633,,,,0.0,-1.0,,,,,,,,,,,influencer,3.1672086056613913,19.830507613059012,0.0011066149145263853,0.15971394517282478
fY5dZXg5g0,Rose Siard,17904.0,0.6193921852387844,55271.0,-0.2703016700772328,,,5038440.0,-0.34772468617979346,,,2997.0,,,234367.0,1202.0,244.0,287116.0,,206029.0,195.0,,14562.0,14068.0,3.6256,,,1.1817,600.0,0.2,0.0,,5564.0,-0.38762931983270965,-1.0,,,,0.0,,influencer,3.1666512995552174,19.82876283546992,0.0012304897183912792,0.15969989281886388
2n3RaPKLWG03Nobo501,Jayme Jo Massoud ✞,603931.0,0.044819938272459274,,,,,9249241.0,1.4657777941287813,,,22565.0,,,306407.0,27797.0,,46743.0,,62502.0,1310.0,,7304.0,5447.0,3.2266,,,0.34990000000000004,2000.0,1.0,,,-1571.0,-2.042468480424685,,,,,2100.0,-0.125,influencer,3.165563742320394,19.825357540045033,0.0012882979601948963,0.15967246673490276
vdhoeR3cXQ,Megan Moon,3131240.0,0.6471298686815765,0.0,,,,0.0,,265.0,1.8804347826086956,573645.0,,,,92248.0,0.0,17665.0,4.0,0.0,21072.0,,22637.0,,2.0408,,,,10000.0,0.25,0.0,,561.0,-0.7682775712515489,-130.0,,,,0.0,,influencer,3.1648386491687046,19.823086845876183,0.002287554711371707,0.15965417867435158
5P2C3iKcXm03Wd3pZ01,BambiCoven,450477.0,-0.4805810409894946,,,,,,,,,,,,,16640.0,,,,,,,,,,,,,200.0,-0.5,,,,,,,,,,,influencer,3.1616792182043736,19.813189767414073,0.0027252456850276655,0.1595744680851064
wx1cvFGCQc,Frouzan M. 💄🇦🇫🇨🇦,314213.0,-0.14522192842141918,,,,,17476406.0,4.2413121930255215,0.0,-1.0,10215.0,,,115105.0,2790.0,,238730.0,0.0,837690.0,229.0,,7664.0,3182.0,1.2474,,,0.5443,400.0,0.0,,,10123.0,-0.17839461082704325,-2.0,,,,22300.0,5.96875,influencer,3.158841820916225,19.804297260354645,0.0025435626393591542,0.1595028482651476
366C1U9fp03YBbJ801,Lovers and Friends Podcast with Shan Boodram,264668.0,-0.3635478262542413,,,,,,,,,33248.0,,,,9830.0,,,,,1190.0,,,,1.9887000000000001,,,,2300.0,-0.3783783783783784,,,,,,,,,,,influencer,3.1588186173843154,19.804224523175424,0.0011644231563300025,0.1595022624434389
UyzALsVNfW,Summer Mckeen,229037.0,-0.24826291449633547,54.0,1.25,,,5871349.0,0.33214163923773626,0.0,,48950.0,,,254907.0,6550.0,1.0,11628.0,0.0,362854.0,1888.0,,9427.0,21950.0,2.1429,,,1.6951,0.0,,0.0,,-12932.0,,0.0,,,,1400.0,6.0,influencer,3.1540979056876144,19.789420730846484,0.001536047567924684,0.15938303341902313
YdUEmiRWNi,Tamara Kalinic,4400413.0,0.7077118072143276,0.0,-1.0,,,2910527.0,0.2886820188352601,0.0,-1.0,108309.0,,,125917.0,148474.0,175.0,154540.0,0.0,136267.0,3672.0,,17706.0,6455.0,1.8839000000000001,,,1.0092,9000.0,0.5,0.0,,10606.0,-0.18634445723053317,-68.0,,,,7600.0,0.6888888888888889,influencer,3.1539001535031024,19.78880035338227,0.001354364522256173,0.15937803692905733
RUdqghQRMf,Lancôme,184399.0,4.1340312386892,,,,,,,,,6817.0,,,,6088.0,,,,,117.0,,,,0.9551000000000001,,,,400.0,3.0,,,,,,,,,,,brand,3.1536411541270386,19.787987805121066,0.001172681476587662,0.15937149270482603
kvPSyiVjpk,Lena Snow,444700.0,-0.004174093746920934,,,,,,,0.0,,,,,,8430.0,,0.0,0.0,,,,,,,,,,1000.0,-0.5,,,-17.0,,-2.0,-3.0,,,,,influencer,3.15269380097054,19.785015428137953,0.0010488066727227681,0.15934755332496864
66LBRNR7803XHgrZ01,makeupsinx,737224.0,1.9971013785729677,,,,,3229689.0,-0.4920201739314252,,,6292.0,,,448449.0,44312.0,,2660.0,,44031.0,179.0,,25.0,9123.0,1.585,,,0.4005,700.0,,,,-57.0,,,,,,100.0,-0.875,influencer,3.1514056938229253,19.78097319868657,0.0025353043191014947,0.1593149974052932
TKMLRYpyiD,Nailcou,6466652.0,0.25613327889213455,,,,,,,,,99113.0,,,,343606.0,,,,,5076.0,,,,2.8457,,,,11000.0,0.5714285714285714,,,,,,,,,,,influencer,3.149605350811343,19.77532212929415,0.006193740193244694,0.15926948396687196
Czz5nLPPHl,Mile Higher,1698259.0,0.08391116092285619,278.0,1.5740740740740742,,,980851.0,-0.7730134210870397,8472.0,-0.5197823376034463,126966.0,,,82550.0,46087.0,10.0,9690.0,287.0,75676.0,4751.0,,399.0,7928.0,2.079,,,1.8907,7000.0,0.4,0.0,,1107.0,0.7797427652733119,37.0,,,,3600.0,-0.7988826815642458,influencer,3.149200970018446,19.774052602441405,0.00142043108431745,0.15925925925925927
aeeVHWbwyD,Mia's Life,2203040.0,-0.27535655066770914,,,,,8557339.0,0.4078497883620168,,,111009.0,,,369395.0,85603.0,,0.0,,727207.0,5136.0,,,37621.0,2.5708,,,2.0049,0.0,,,,-223.0,,-78.0,,,,0.0,,influencer,3.1489176602131317,19.773163121419298,0.0020398051036419193,0.1592520954223082
6X2X13cnvF03Vt6VY01,Daus,98287.0,4.911288867504661,,,,,115884532.0,-0.0711392687793799,,,8890.0,,,1332974.0,6419.0,,25643.0,,21184451.0,566.0,,16253.0,254799.0,3.5386,,,3.7628,7620.0,5.626086956521739,,,38266.0,-0.7055306312476433,,,,,200000.0,-0.3333333333333333,influencer,3.1470151634071915,19.76718899515142,0.0018498637377157487,0.15920398009950248
YSDQoVEVQ03YarX601,Katie Clark,913751.0,-0.3348452620652204,,,,,,,,,119819.0,,,,38848.0,,,,,5957.0,,,,2.7624,,,,2400.0,-0.5555555555555556,,,,,,,,,,,influencer,3.1445736812247165,19.759519727412048,0.0011644231563300025,0.15914221218961624
34UypqDSL03W7pgL01,Laura • Foster Parent Partner,3308583.0,-0.4999665997856341,268792.0,-0.4745353174385962,,,3533005.0,-0.07392034415619138,,,160118.0,,,217166.0,7428.0,63330.0,163604.0,,405168.0,147.0,,13084.0,21424.0,0.050300000000000004,,,1.9420000000000002,4000.0,-0.7333333333333333,0.0,,5087.0,-0.005668491008600469,,,,,3500.0,-0.573170731707317,influencer,3.1437422390568805,19.756907293152445,0.0019737385415806424,0.15912117177097204
3yKH57zwG03Vh2Pu01,hollywoodclips22,1118019.0,-0.2810911539062515,,,,,,,,,24977.0,,,,13057.0,,,,,429.0,,,,0.9555,,,,600.0,-0.3333333333333333,,,,,,,,,,,influencer,3.143344716575876,19.755658134904248,0.001478239326121067,0.15911111111111112
32c2ofbZOU,Lina Noory,24160327.0,0.6100009962412717,1462.0,0.7301775147928994,,,9923812.0,0.20201662578917146,0.0,-1.0,431143.0,,,339902.0,601476.0,570.0,795128.0,0.0,177686.0,11451.0,,18820.0,9714.0,1.4756,,,0.5626,35000.0,0.34615384615384615,104.0,-0.8213058419243986,58795.0,-0.49859714653635906,7.0,,,,0.0,-1.0,influencer,3.143344716575876,19.755658134904248,0.001478239326121067,0.15911111111111112
2stkx3c1hQ,Grace Report,582779.0,-0.8492347508312695,864.0,0.9681093394077449,,,2648304.0,-0.7180966298105418,411.0,-0.5700836820083682,10932.0,,,187632.0,24221.0,26.0,22808.0,12.0,133092.0,472.0,,1499.0,10866.0,2.36,,,1.1401,0.0,-1.0,0.0,,1146.0,-0.6027729636048527,-44.0,,,,500.0,-0.84375,influencer,3.143062301104413,19.75477063618333,0.002287554711371707,0.15910396323951753
4v2xizopwN03RH5LM01,Sydney Purl 🤍,1854726.0,-0.5344961688771117,,,,,8676350.0,-0.5653866795489221,,,90739.0,,,348779.0,848.0,,528409.0,,351024.0,36.0,,4577.0,17766.0,0.022500000000000003,,,1.0027,2000.0,-0.3548387096774194,,,9244.0,5.7082728592162555,,,,,0.0,,influencer,3.1383777687412575,19.74004353866692,0.0036749525146585185,0.15898535191139693
3EqjrePK803Z6XL601,goofygoose,117805.0,-0.09658742331288343,,,,,,,,,,,,,2795.0,,,,,,,,,,,,,92.0,-0.031578947368421054,,,,,,,,,,,influencer,3.136191919330965,19.733167967671566,0.0016681806920472377,0.15892997639653816
6fik9ga2x03LWFd901,Say Yes to the Dress,20431076.0,-0.11365025587391608,,,,,,,,,308897.0,,,,694100.0,,,,,11478.0,,,,2.0645,,,,20000.0,1.0,,,,,,,,,,,media company,3.1349727716518005,19.72933210797034,0.01072755801469981,0.15889908256880733
c8u5WVDMbb,Blac Chyna 💋,,,731.0,-0.8234725911615551,,,736419.0,-0.38281911300555316,12445.0,0.21533203125,,,,74680.0,,5.0,1270176.0,233.0,9492.0,,,139527.0,1741.0,,,,0.459,,,0.0,,80890.0,-0.5177857130082804,-2840.0,,,,0.0,,influencer,3.1321981128817176,19.720599291718973,0.001478239326121067,0.15882874889086068
2J2LArbs4z03XhVCs01,XtinaContent,62733.0,0.4437310135321734,,,,,,,,,,,,,3801.0,,,,,,,,,,,,,70.0,0.16666666666666666,,,,,,,,,,,influencer,3.130424886203785,19.715016304602564,0.0011644231563300025,0.15878378378378377
XYwDlXWPHU,Letitia Kiu,78456.0,-0.021416187494543052,4.0,-0.6923076923076923,,,5760793.0,30.106969485887696,0.0,,2857.0,,,29966.0,2187.0,320.0,3814.0,0.0,52633.0,117.0,,412.0,2509.0,2.2887,,,1.6482,0.0,,0.0,,66.0,-0.819672131147541,-6.0,,,,1200.0,2.0,influencer,3.130424886203785,19.715016304602564,0.0011644231563300025,0.15878378378378377
bZ1lnjnczy,Scandalous Media ☕️,638851.0,-0.2065342673323894,,,,,1565673.0,0.6618968262392527,14510.0,-0.02480005376705424,102531.0,,,163475.0,29718.0,,1265.0,129.0,81556.0,3782.0,,,8604.0,2.0493,,,1.0361,2700.0,-0.20588235294117646,,,61.0,29.5,302.0,2.318681318681319,,,813.0,0.5664739884393064,influencer,3.1293348864257675,19.71158366604272,0.0016021141299859608,0.15875613747954173
3XNfP59MN03Y6Wkd01,Boots and Skirts,413.0,0.2182890855457227,,,,,,,,,,,,,6.0,,,,,,,,,,,,,-20.0,,,,,,,,,,,,influencer,3.127971886237326,19.70729045049182,0.0024196878354942604,0.15872156013001085
6A2Eyr8jEZ03Vh2Pu01,steph hui🦋,15201.0,23.91967213114754,,,,,42385281.0,0.2631559042930834,3.0,-0.7272727272727273,,,,399135.0,524.0,,728647.0,0.0,4806626.0,,,124264.0,41409.0,,,,2.0423,71.0,,,,12336.0,0.3333333333333333,-3.0,,,,100000.0,,influencer,3.1268857694171572,19.703868700107158,0.0017259889338508546,0.15869400151860288
4H35ihmjUF03TDzhK01,mila tequila,104013.0,0.07381559522211784,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,influencer,3.1265692269357044,19.702871338865,0.002353621273432984,0.15868596881959912
673UjcCsCx03QbDoP01,Kelly Stamps,346227.0,0.07406166531721436,,,,,,,,,58104.0,,,,26339.0,,,,,4694.0,,,,4.4882,,,,0.0,,,,,,,,,,,,influencer,3.1265692269357044,19.702871338865,0.002353621273432984,0.15868596881959912
6a2rrjAyPy03SZUF601,Cid Dwyer,840807.0,2.6874912286857064,,,,,7232159.0,-0.5534516006080383,,,67244.0,,,3145330.0,23092.0,,0.0,,627310.0,3580.0,,,387586.0,2.9583,,,2.4257,4000.0,,,,96.0,-0.3333333333333333,,,,,11100.0,-0.6925207756232687,influencer,3.126043060576346,19.70121338352685,0.0046989842266083074,0.15867261572783045
Zcd6MP3HV3,Doro Cubillo,3501743.0,0.008357716244821421,,,,,119706.0,3.246700723712218,0.0,,135937.0,,,4470.0,66060.0,,1403.0,0.0,2916.0,3655.0,,515.0,280.0,1.494,,,1.2366,12000.0,0.09090909090909091,,,79.0,-0.09195402298850575,0.0,,,,0.0,,influencer,3.123842109964845,19.694276653634223,0.0045833677430010735,0.15861674764218348
5xuMGEFb03PvhKA01,Karine Alourde,1773217.0,-0.4775322149039195,,,,,16125.0,-0.5629252161656683,,,130413.0,,,11328.0,68608.0,,869.0,,1950.0,4897.0,,437.0,1188.0,2.0862,,,2.0659,3000.0,-0.6666666666666666,,,-83.0,,,,,,100.0,-0.6666666666666666,influencer,3.121509937452303,19.68692368494286,0.002287554711371707,0.15855752718946767
ML2CiyWg8P03TS99Q01,Shahid Anwar,918107.0,-0.16455296508183787,,,,,,,,,48137.0,,,,39241.0,,,,,2821.0,,,,3.2564,,,,19000.0,-0.4722222222222222,,,,,,,,,,,influencer,3.1152750904676716,19.66725270636886,0.004641175984804691,0.15839909808342728
4s2hqEezLY03VZVmz01,larry,412537.0,-0.1963497094455992,,,,,,,,,39167.0,,,,26457.0,,,,,3101.0,,,,4.3993,,,,3000.0,-0.4,,,,,,,,,,,influencer,3.113505943092231,19.6616674516533,0.0010488066727227681,0.15835411471321695
hOFcDB1m3L,Eugenia Cooney,5368401.0,2.456335476427467,,,,,0.0,,213738.0,4451.875,164695.0,,,,116344.0,,64755.0,5546.0,0.0,5271.0,,8090.0,,1.7782,,,,10000.0,,0.0,,-4588.0,-20.277310924369747,-36.0,,693.0,-0.8047887323943662,0.0,,influencer,3.1099601700626747,19.650468553775514,0.0029812536130151127,0.1582639193336256
2d35GXdyYK03QxvHC01,Amy Chang,2302989.0,-0.477443394914227,2.0,-0.8461538461538461,,,8931953.0,0.5952118033435687,,,24142.0,,,951117.0,81685.0,6.0,303636.0,,113231.0,1092.0,,13679.0,66423.0,2.5139,,,1.3747,3000.0,-0.5,3.0,-0.5714285714285714,3699.0,0.5172272354388844,,,,,0.0,,influencer,3.105389558056516,19.63602340234035,0.006796597572053844,0.15814757878554958
VIQnn0gko9,VeryPink Knits,372171.0,-0.053847444528056294,23.0,2.8333333333333335,,,,,1.0,0.0,7531.0,,,,4896.0,272.0,1409.0,0.0,,463.0,,,,3.4163,,,,1000.0,-0.5,0.0,,215.0,0.20786516853932585,-9.0,,,,,,influencer,3.0994453469835817,19.617221159566817,0.001354364522256173,0.1579961464354528
5WNDEVx8Ri,Sustainably Vegan,1289563.0,-0.7584056035920962,0.0,,,,5434361.0,20.45230002802746,,,185183.0,,,26013.0,81546.0,0.0,61132.0,,288606.0,10391.0,,7416.0,2203.0,3.1175,,,1.6676000000000002,3000.0,-0.8125,0.0,,4148.0,-0.7532861476238625,,,,,4428.0,23.464088397790054,influencer,3.099111745069361,19.616165403148525,0.001478239326121067,0.15798764342453664
6OhqUf17um,Lucy Moon,240235.0,0.013205175787839935,0.0,,,,1268134.0,0.026973840848832142,11.0,0.8333333333333334,26828.0,,,106105.0,10083.0,0.0,12515.0,0.0,71124.0,1162.0,,2946.0,10274.0,2.4079,,,1.9062000000000001,0.0,,1.0,,245.0,,-283.0,,,,700.0,0.4,influencer,3.093648349489674,19.598867197325646,0.001478239326121067,0.15784832451499117
